EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,MonthlyIncome,YearsAtCompany,OverTime,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,PerformanceRating,DistanceFromHome,BusinessTravel,NumCompaniesWorked,YearsSinceLastPromotion,Attrition
2074,36,Male,Divorced,Sales,Manager,4,Marketing,1009,2,Yes,3,3,4,3,13,Travel_Frequently,7,15,No
2075,35,Male,Divorced,Human Resources,Human Resources,3,Human Resources,12315,17,Yes,1,4,2,3,4,Non-Travel,7,8,Yes
2076,37,Male,Single,Research & Development,Research Scientist,3,Human Resources,7307,19,No,3,4,2,3,23,Travel_Frequently,6,14,Yes
2077,25,Female,Married,Research & Development,Manager,1,Marketing,4342,7,No,3,1,2,3,24,Travel_Rarely,2,1,No
2078,33,Male,Single,Research & Development,Healthcare Representative,4,Other,5387,15,Yes,1,4,1,3,8,Travel_Frequently,8,12,Yes
2079,48,Male,Divorced,Sales,Sales Representative,1,Human Resources,8451,16,No,3,1,1,3,2,Non-Travel,9,9,No
2080,26,Female,Married,Sales,Manager,2,Life Sciences,7362,8,No,3,4,4,3,2,Travel_Rarely,6,8,Yes
2081,41,Female,Married,Research & Development,Healthcare Representative,4,Marketing,10490,23,No,1,4,3,3,25,Travel_Rarely,3,6,No
2082,51,Female,Married,Research & Development,Research Scientist,2,Medical,2947,16,No,4,2,2,4,25,Travel_Rarely,4,1,Yes
2083,29,Female,Single,Research & Development,Manager,2,Life Sciences,2098,11,Yes,2,1,3,3,6,Travel_Frequently,7,13,No
2084,34,Female,Married,Research & Development,Manufacturing Director,4,Medical,8132,16,Yes,4,1,2,3,9,Travel_Rarely,1,2,No
2085,45,Female,Divorced,Human Resources,Manager,1,Life Sciences,6234,0,Yes,4,4,4,3,18,Non-Travel,1,5,No
2086,34,Female,Married,Research & Development,Healthcare Representative,1,Marketing,7031,8,No,3,2,4,3,3,Non-Travel,1,5,Yes
2087,29,Female,Married,Research & Development,Laboratory Technician,3,Medical,13813,11,No,1,4,2,3,12,Travel_Frequently,8,5,Yes
2088,22,Male,Married,Sales,Manager,5,Marketing,7146,4,No,1,1,4,3,9,Travel_Rarely,5,9,No
2089,55,Male,Single,Sales,Sales Executive,1,Life Sciences,6523,12,Yes,4,3,4,3,22,Travel_Frequently,1,14,Yes
2090,35,Male,Divorced,Research & Development,Laboratory Technician,3,Other,5248,10,No,2,1,4,3,22,Non-Travel,1,15,Yes
2091,35,Male,Married,Sales,Manager,1,Human Resources,11304,15,Yes,3,3,2,3,2,Travel_Rarely,3,10,No
2092,18,Female,Married,Research & Development,Laboratory Technician,5,Medical,11867,0,No,1,1,1,4,17,Non-Travel,6,14,No
2093,24,Female,Married,Sales,Sales Executive,3,Medical,5566,6,No,3,3,1,3,27,Travel_Rarely,8,11,No
2094,33,Male,Divorced,Research & Development,Manager,4,Other,8559,6,Yes,3,2,1,3,5,Travel_Rarely,8,8,No
2095,22,Female,Divorced,Research & Development,Manager,5,Human Resources,8117,4,Yes,3,3,2,3,27,Travel_Rarely,4,14,No
2096,55,Male,Divorced,Sales,Sales Executive,1,Other,1728,34,No,3,2,2,3,27,Travel_Rarely,3,14,Yes
2097,38,Male,Divorced,Sales,Manager,2,Life Sciences,4183,20,No,1,4,2,4,29,Travel_Rarely,2,1,No
2098,40,Male,Single,Research & Development,Laboratory Technician,2,Life Sciences,6567,7,Yes,2,2,1,3,1,Non-Travel,8,12,Yes
2099,31,Male,Divorced,Research & Development,Research Scientist,5,Other,8207,13,No,4,1,1,3,27,Non-Travel,5,12,No
2100,53,Male,Married,Sales,Manager,5,Marketing,5831,15,Yes,1,4,2,3,7,Travel_Rarely,6,10,No
2101,43,Male,Single,Research & Development,Research Scientist,2,Other,1973,25,No,2,1,3,3,11,Travel_Frequently,9,12,Yes
2102,28,Male,Divorced,Sales,Sales Executive,4,Technical Degree,8153,10,No,3,1,4,3,12,Non-Travel,1,2,No
2103,50,Female,Divorced,Research & Development,Laboratory Technician,1,Technical Degree,7744,20,Yes,4,3,4,3,2,Travel_Rarely,0,11,No
2104,34,Female,Married,Research & Development,Manufacturing Director,5,Medical,6497,16,Yes,4,4,4,3,26,Non-Travel,3,13,No
2105,25,Male,Divorced,Research & Development,Manager,4,Human Resources,8615,7,Yes,3,1,4,3,6,Travel_Rarely,1,14,No
2106,44,Male,Single,Sales,Manager,2,Life Sciences,4917,8,No,3,4,2,3,13,Non-Travel,1,0,No
2107,32,Male,Married,Human Resources,Manager,1,Technical Degree,7430,14,No,1,4,3,3,23,Non-Travel,2,15,No
2108,33,Male,Divorced,Research & Development,Research Scientist,5,Other,6268,15,Yes,3,1,4,3,5,Travel_Rarely,2,5,Yes
2109,55,Male,Divorced,Human Resources,Manager,4,Life Sciences,5635,16,No,3,2,3,3,22,Non-Travel,7,1,No
2110,33,Male,Single,Research & Development,Laboratory Technician,5,Medical,4233,15,No,1,1,1,4,3,Travel_Rarely,3,10,Yes
2111,43,Male,Married,Human Resources,Manager,2,Medical,5865,25,Yes,2,3,3,4,1,Non-Travel,7,5,Yes
2112,31,Male,Married,Sales,Sales Representative,1,Medical,11124,4,No,3,1,1,3,26,Travel_Rarely,8,1,Yes
2113,49,Male,Divorced,Research & Development,Research Scientist,4,Life Sciences,4398,5,No,2,4,1,3,24,Travel_Rarely,7,1,No
2114,20,Male,Married,Sales,Sales Executive,4,Life Sciences,10026,2,No,1,1,3,4,29,Travel_Rarely,1,9,No
2115,30,Male,Divorced,Sales,Sales Representative,2,Human Resources,9267,12,No,2,4,3,3,9,Travel_Frequently,1,13,No
2116,19,Male,Married,Sales,Manager,4,Medical,9624,1,Yes,2,1,3,3,2,Non-Travel,8,12,Yes
2117,26,Female,Married,Sales,Sales Representative,2,Other,9057,8,No,2,3,2,4,14,Travel_Rarely,6,8,No
2118,37,Female,Divorced,Research & Development,Manufacturing Director,2,Human Resources,3161,14,No,3,2,2,3,11,Travel_Frequently,6,9,No
2119,33,Female,Married,Sales,Sales Executive,3,Life Sciences,8902,15,No,1,4,3,3,12,Non-Travel,6,5,Yes
2120,37,Male,Married,Sales,Sales Executive,5,Marketing,8545,6,Yes,4,3,1,3,29,Non-Travel,1,3,No
2121,54,Male,Single,Research & Development,Manufacturing Director,5,Other,1025,9,No,3,4,1,3,22,Travel_Rarely,2,0,No
2122,51,Female,Single,Research & Development,Laboratory Technician,3,Other,6865,11,Yes,1,2,3,3,26,Travel_Rarely,9,11,No
2123,28,Female,Married,Sales,Sales Executive,1,Life Sciences,1843,7,No,2,2,3,4,26,Travel_Rarely,9,8,Yes
2124,35,Male,Single,Research & Development,Healthcare Representative,4,Marketing,9725,17,Yes,4,2,4,3,20,Travel_Rarely,5,11,No
2125,35,Male,Married,Human Resources,Human Resources,1,Technical Degree,11789,17,Yes,3,1,1,3,1,Non-Travel,2,1,No
2126,23,Female,Divorced,Research & Development,Manager,1,Life Sciences,6457,5,Yes,2,3,2,4,18,Travel_Rarely,3,11,No
2127,25,Female,Single,Sales,Sales Executive,4,Life Sciences,7772,3,No,4,1,4,3,19,Travel_Rarely,8,1,Yes
2128,44,Female,Divorced,Research & Development,Manufacturing Director,3,Life Sciences,5027,15,No,3,2,2,3,22,Non-Travel,4,9,No
2129,18,Male,Married,Human Resources,Manager,1,Life Sciences,7196,0,No,4,2,1,3,7,Non-Travel,5,0,Yes
2130,40,Female,Married,Sales,Sales Representative,3,Medical,7915,11,No,1,4,2,3,19,Non-Travel,2,4,Yes
2131,48,Male,Divorced,Sales,Sales Representative,1,Life Sciences,2751,2,Yes,4,1,1,3,21,Travel_Rarely,8,13,Yes
2132,43,Male,Married,Sales,Sales Executive,1,Technical Degree,10673,25,Yes,2,1,3,3,15,Travel_Rarely,9,14,Yes
2133,20,Male,Divorced,Research & Development,Laboratory Technician,2,Human Resources,7618,2,No,3,2,2,3,27,Non-Travel,2,0,No
2134,32,Female,Single,Sales,Sales Representative,5,Medical,6214,14,No,4,1,2,3,1,Travel_Frequently,1,2,No
2135,40,Male,Married,Research & Development,Laboratory Technician,2,Medical,4794,10,Yes,2,1,1,3,17,Travel_Rarely,7,0,No
2136,30,Male,Married,Research & Development,Manufacturing Director,1,Human Resources,6619,12,No,3,1,3,3,19,Travel_Rarely,7,5,No
2137,27,Male,Single,Sales,Manager,1,Marketing,2699,9,Yes,1,4,2,3,17,Travel_Frequently,7,5,No
2138,43,Male,Single,Sales,Sales Representative,1,Human Resources,2479,10,No,2,1,2,3,20,Non-Travel,2,7,Yes
2139,42,Female,Married,Human Resources,Human Resources,1,Marketing,8119,24,No,2,2,1,4,3,Travel_Rarely,5,6,No
2140,21,Male,Single,Research & Development,Research Scientist,1,Other,4128,3,No,2,2,2,4,23,Travel_Rarely,5,4,No
2141,47,Male,Divorced,Sales,Sales Representative,1,Medical,3065,5,No,3,1,4,3,7,Non-Travel,0,11,No
2142,32,Female,Married,Research & Development,Manufacturing Director,4,Marketing,8117,14,Yes,2,2,1,3,21,Non-Travel,9,2,Yes
2143,44,Female,Divorced,Research & Development,Research Scientist,3,Technical Degree,5619,2,Yes,2,1,1,4,9,Non-Travel,8,8,Yes
2144,31,Male,Single,Research & Development,Laboratory Technician,5,Life Sciences,11478,7,No,4,1,3,3,13,Travel_Rarely,5,13,No
2145,52,Male,Divorced,Human Resources,Manager,4,Medical,9926,25,Yes,1,4,1,3,10,Travel_Rarely,4,9,No
2146,37,Female,Married,Research & Development,Manufacturing Director,2,Other,3671,19,Yes,2,4,3,3,21,Travel_Rarely,2,14,Yes
2147,29,Male,Single,Research & Development,Manufacturing Director,4,Life Sciences,8328,11,Yes,3,2,2,3,27,Travel_Rarely,8,10,Yes
2148,40,Male,Married,Sales,Manager,5,Other,11405,22,Yes,4,2,3,3,27,Travel_Rarely,9,12,Yes
2149,42,Male,Married,Sales,Sales Representative,2,Other,1239,24,Yes,3,1,2,3,8,Non-Travel,3,1,No
2150,46,Female,Married,Sales,Sales Executive,5,Technical Degree,3006,1,No,3,3,4,4,23,Travel_Rarely,4,15,No
2151,33,Female,Married,Research & Development,Manager,3,Medical,7375,15,No,3,4,3,4,13,Travel_Rarely,9,12,No
2152,54,Female,Single,Sales,Sales Executive,2,Life Sciences,17384,21,No,3,1,1,3,19,Travel_Rarely,9,9,No
2153,42,Female,Married,Research & Development,Laboratory Technician,5,Medical,5858,23,No,4,3,2,3,4,Travel_Frequently,3,0,No
2154,41,Male,Divorced,Human Resources,Human Resources,3,Other,9606,7,No,2,4,3,3,2,Travel_Frequently,4,6,Yes
2155,34,Male,Married,Research & Development,Manufacturing Director,3,Marketing,12783,13,Yes,4,4,4,3,8,Non-Travel,0,0,No
2156,39,Female,Single,Research & Development,Research Scientist,5,Marketing,8242,9,Yes,1,3,4,3,3,Travel_Frequently,8,8,Yes
2157,42,Female,Divorced,Sales,Manager,2,Technical Degree,7975,24,No,3,4,4,3,7,Travel_Rarely,2,0,No
2158,44,Male,Married,Research & Development,Healthcare Representative,2,Technical Degree,4339,26,Yes,4,4,4,3,7,Non-Travel,0,3,No
2159,31,Female,Divorced,Sales,Sales Executive,2,Technical Degree,2649,4,Yes,3,3,1,3,2,Non-Travel,2,15,No
2160,40,Male,Married,Sales,Sales Executive,3,Medical,9226,22,Yes,1,4,3,3,8,Travel_Frequently,1,6,No
2161,41,Female,Single,Research & Development,Research Scientist,2,Life Sciences,12360,7,Yes,4,3,2,3,17,Travel_Rarely,2,0,No
2162,36,Female,Single,Sales,Manager,2,Marketing,8840,18,No,2,2,2,3,21,Travel_Rarely,7,7,No
2163,27,Male,Married,Sales,Manager,1,Marketing,5145,9,Yes,3,2,4,3,14,Non-Travel,5,1,No
2164,43,Female,Single,Sales,Sales Executive,1,Human Resources,9471,24,No,1,2,2,3,13,Non-Travel,0,15,Yes
2165,34,Male,Divorced,Research & Development,Healthcare Representative,5,Other,6249,16,Yes,1,4,4,3,23,Travel_Rarely,8,8,No
2166,23,Female,Single,Research & Development,Healthcare Representative,3,Medical,5250,5,Yes,2,2,1,4,21,Non-Travel,9,9,Yes
2167,45,Male,Divorced,Sales,Manager,2,Medical,8513,22,No,1,4,3,3,7,Travel_Rarely,0,12,Yes
2168,41,Male,Single,Research & Development,Manufacturing Director,1,Other,6674,23,Yes,3,4,4,3,9,Non-Travel,3,0,No
2169,37,Female,Divorced,Sales,Manager,1,Other,4188,19,Yes,1,1,4,3,6,Travel_Rarely,0,9,No
2170,43,Female,Single,Sales,Manager,3,Technical Degree,7973,20,No,4,1,3,3,19,Non-Travel,2,2,No
2171,41,Male,Divorced,Research & Development,Healthcare Representative,1,Human Resources,4658,21,No,4,3,1,3,19,Travel_Rarely,9,6,No
2172,18,Female,Married,Research & Development,Manufacturing Director,2,Life Sciences,10340,0,Yes,1,3,2,3,22,Non-Travel,9,15,Yes
2173,32,Male,Single,Research & Development,Research Scientist,3,Life Sciences,3480,14,Yes,4,4,4,3,13,Non-Travel,8,15,Yes
2174,43,Female,Divorced,Sales,Sales Representative,2,Life Sciences,5127,11,Yes,4,4,1,3,15,Travel_Frequently,9,15,No
2175,46,Male,Divorced,Research & Development,Laboratory Technician,5,Other,8659,19,Yes,1,1,4,3,11,Travel_Rarely,0,10,Yes
2176,43,Male,Single,Sales,Sales Executive,1,Human Resources,1719,22,Yes,3,4,3,3,10,Travel_Rarely,7,9,Yes
2177,47,Male,Married,Research & Development,Research Scientist,4,Human Resources,7414,25,No,3,4,3,3,19,Travel_Rarely,7,9,No
2178,33,Female,Divorced,Sales,Sales Executive,3,Technical Degree,7001,2,No,3,1,2,3,12,Travel_Rarely,3,15,Yes
2179,21,Female,Divorced,Research & Development,Manufacturing Director,5,Technical Degree,7930,3,No,4,1,3,3,5,Travel_Rarely,6,7,Yes
2180,27,Female,Married,Sales,Sales Representative,1,Medical,1765,9,Yes,2,2,2,3,14,Non-Travel,1,10,Yes
2181,23,Female,Married,Human Resources,Manager,3,Marketing,10394,5,Yes,3,3,3,3,24,Non-Travel,4,2,No
2182,31,Female,Divorced,Sales,Sales Executive,5,Human Resources,11868,13,Yes,3,3,3,3,8,Travel_Rarely,4,13,Yes
2183,32,Male,Single,Research & Development,Manager,2,Medical,1009,14,No,4,2,4,3,24,Travel_Frequently,9,8,Yes
2184,26,Female,Divorced,Sales,Sales Executive,2,Life Sciences,10825,8,Yes,4,1,3,3,29,Travel_Frequently,5,6,Yes
2185,35,Female,Divorced,Research & Development,Manufacturing Director,3,Technical Degree,4580,8,Yes,1,2,3,3,9,Travel_Rarely,4,12,No
2186,38,Male,Single,Sales,Manager,5,Life Sciences,8256,9,No,1,2,2,3,24,Travel_Frequently,5,12,No
2187,47,Female,Divorced,Research & Development,Manager,2,Marketing,11569,21,No,1,4,1,4,19,Travel_Rarely,1,8,No
2188,33,Female,Married,Research & Development,Laboratory Technician,3,Technical Degree,1858,14,Yes,1,2,3,4,2,Travel_Frequently,4,5,Yes
2189,33,Male,Married,Research & Development,Laboratory Technician,2,Medical,7410,15,No,2,3,1,3,1,Travel_Rarely,7,13,No
2190,28,Male,Divorced,Research & Development,Manufacturing Director,1,Human Resources,3149,10,Yes,3,4,1,3,5,Travel_Frequently,1,15,Yes
2191,40,Female,Married,Sales,Sales Representative,2,Life Sciences,6329,13,No,1,2,3,3,2,Non-Travel,8,8,No
2192,37,Female,Single,Sales,Sales Representative,2,Medical,3845,8,Yes,2,1,2,3,11,Travel_Rarely,1,6,Yes
2193,34,Male,Married,Sales,Sales Executive,2,Marketing,3265,16,No,1,1,4,3,26,Travel_Rarely,0,14,No
2194,45,Female,Divorced,Sales,Sales Representative,3,Medical,10123,3,Yes,3,3,1,3,29,Non-Travel,3,8,No
2195,20,Male,Single,Sales,Sales Executive,3,Other,3246,2,Yes,3,4,1,3,3,Travel_Rarely,2,5,No
2196,23,Female,Divorced,Sales,Sales Executive,1,Technical Degree,4224,5,No,4,1,4,3,21,Travel_Rarely,7,10,No
2197,36,Male,Married,Research & Development,Manager,3,Life Sciences,1426,18,Yes,4,2,4,3,21,Non-Travel,8,2,Yes
2198,28,Female,Divorced,Sales,Sales Executive,4,Technical Degree,2986,10,No,2,2,2,3,15,Travel_Rarely,1,5,Yes
2199,38,Male,Divorced,Sales,Sales Executive,5,Technical Degree,6742,2,Yes,3,4,1,3,22,Travel_Frequently,1,14,No
2200,30,Female,Single,Research & Development,Manufacturing Director,1,Other,7118,12,Yes,3,1,3,3,23,Travel_Rarely,9,10,No
2201,32,Female,Single,Research & Development,Research Scientist,1,Medical,5549,9,No,4,3,4,3,6,Non-Travel,5,9,Yes
2202,52,Female,Married,Sales,Sales Executive,3,Other,11191,34,No,2,2,1,3,23,Travel_Rarely,3,6,No
2203,25,Male,Divorced,Sales,Sales Representative,3,Human Resources,9404,7,No,1,3,2,3,1,Travel_Frequently,9,12,No
2204,44,Female,Married,Research & Development,Research Scientist,2,Other,2481,26,No,2,4,2,3,6,Travel_Frequently,9,10,Yes
2205,44,Female,Single,Sales,Sales Representative,4,Marketing,11882,10,No,2,1,4,3,12,Travel_Rarely,2,4,Yes
2206,26,Male,Single,Research & Development,Laboratory Technician,5,Marketing,3288,4,No,4,2,3,3,11,Travel_Rarely,9,12,Yes
2207,46,Male,Divorced,Sales,Manager,4,Medical,7450,18,Yes,1,4,3,3,22,Non-Travel,8,0,No
2208,41,Male,Single,Research & Development,Research Scientist,2,Other,7692,14,Yes,1,3,2,3,23,Travel_Frequently,1,2,Yes
2209,40,Male,Married,Sales,Sales Executive,3,Other,1857,22,Yes,3,2,4,4,18,Travel_Rarely,6,9,No
2210,46,Male,Married,Sales,Manager,5,Marketing,10593,28,Yes,4,3,2,4,27,Travel_Frequently,0,1,No
2211,34,Female,Divorced,Sales,Manager,4,Other,6347,16,Yes,3,3,4,3,21,Travel_Rarely,6,9,No
2212,23,Male,Divorced,Sales,Sales Representative,2,Marketing,8299,5,Yes,2,4,2,3,3,Non-Travel,0,9,No
2213,42,Female,Single,Sales,Sales Executive,5,Medical,6282,18,No,1,1,4,3,5,Travel_Frequently,6,8,No
2214,47,Male,Divorced,Research & Development,Laboratory Technician,1,Other,5330,1,Yes,2,4,1,3,24,Travel_Rarely,2,0,Yes
2215,42,Male,Single,Sales,Sales Executive,5,Marketing,2931,24,No,2,1,1,3,11,Travel_Frequently,4,7,No
2216,36,Male,Divorced,Research & Development,Manager,3,Human Resources,5889,10,No,2,1,4,3,18,Travel_Rarely,2,14,No
2217,39,Male,Divorced,Human Resources,Human Resources,5,Medical,5206,21,No,2,2,4,3,29,Travel_Rarely,8,10,No
2218,35,Female,Married,Research & Development,Manager,2,Technical Degree,9391,6,Yes,4,3,1,4,1,Travel_Frequently,3,4,No
2219,33,Male,Single,Research & Development,Laboratory Technician,5,Medical,1009,15,Yes,3,2,1,3,17,Travel_Rarely,0,12,No
2220,52,Male,Divorced,Research & Development,Manufacturing Director,1,Technical Degree,11335,23,Yes,1,1,3,4,8,Travel_Rarely,9,4,Yes
2221,25,Male,Divorced,Research & Development,Manufacturing Director,4,Human Resources,8913,7,No,4,2,3,3,12,Travel_Rarely,2,0,No
2222,32,Female,Divorced,Research & Development,Laboratory Technician,4,Marketing,7422,14,No,2,3,1,3,5,Travel_Rarely,3,9,No
2223,39,Female,Divorced,Research & Development,Laboratory Technician,3,Medical,5679,17,No,1,4,2,3,19,Travel_Frequently,0,14,Yes
2224,29,Female,Married,Research & Development,Manager,4,Human Resources,4083,4,No,4,4,1,3,18,Travel_Rarely,7,9,No
2225,28,Female,Married,Research & Development,Manager,5,Human Resources,3588,10,No,1,2,3,3,4,Travel_Rarely,3,9,No
2226,36,Male,Divorced,Research & Development,Healthcare Representative,4,Other,3994,18,Yes,4,3,1,3,9,Non-Travel,0,5,No
2227,43,Male,Single,Research & Development,Manufacturing Director,3,Medical,11705,2,Yes,4,2,1,4,13,Travel_Rarely,8,1,Yes
2228,31,Female,Single,Research & Development,Healthcare Representative,3,Human Resources,7337,13,Yes,2,1,3,3,22,Travel_Frequently,8,7,Yes
2229,41,Male,Married,Research & Development,Healthcare Representative,5,Marketing,8152,15,Yes,2,4,1,3,2,Non-Travel,0,11,No
2230,37,Male,Married,Research & Development,Manufacturing Director,5,Human Resources,9099,13,Yes,3,4,3,3,25,Travel_Rarely,7,9,No
2231,41,Female,Single,Research & Development,Manager,1,Other,2168,23,No,2,4,1,4,1,Non-Travel,3,13,Yes
2232,44,Male,Married,Research & Development,Research Scientist,3,Marketing,9605,16,Yes,1,4,3,3,14,Travel_Rarely,6,11,Yes
2233,30,Male,Married,Human Resources,Manager,2,Life Sciences,6632,12,No,4,2,4,3,25,Non-Travel,2,3,No
2234,43,Female,Married,Sales,Sales Executive,4,Life Sciences,5767,25,No,4,4,3,3,22,Travel_Rarely,5,7,No
2235,46,Male,Married,Sales,Sales Executive,5,Medical,14773,0,No,1,2,3,3,7,Non-Travel,9,1,Yes
2236,29,Male,Divorced,Sales,Sales Executive,1,Life Sciences,1666,11,Yes,2,4,4,3,25,Non-Travel,8,7,Yes
2237,39,Female,Divorced,Research & Development,Healthcare Representative,2,Medical,9025,19,Yes,3,2,3,3,4,Travel_Rarely,8,10,No
2238,34,Male,Single,Research & Development,Manufacturing Director,1,Marketing,11586,16,Yes,3,3,3,3,15,Travel_Rarely,4,15,Yes
2239,24,Female,Married,Research & Development,Laboratory Technician,2,Marketing,8925,6,No,1,4,3,3,23,Travel_Frequently,9,14,Yes
2240,31,Male,Single,Sales,Manager,1,Marketing,12517,13,Yes,2,2,2,3,14,Non-Travel,1,6,Yes
2241,54,Male,Divorced,Research & Development,Manager,4,Life Sciences,3816,30,Yes,1,3,4,3,18,Travel_Rarely,0,9,No
2242,32,Male,Single,Research & Development,Healthcare Representative,3,Medical,9508,14,No,4,3,2,3,11,Travel_Rarely,7,1,Yes
2243,33,Female,Married,Research & Development,Research Scientist,4,Other,6341,12,No,3,4,4,3,15,Travel_Rarely,2,12,No
2244,37,Male,Single,Sales,Sales Representative,2,Technical Degree,1009,19,No,4,4,3,3,2,Travel_Rarely,9,0,No
2245,36,Female,Divorced,Sales,Manager,4,Medical,4085,1,Yes,3,2,1,3,18,Travel_Rarely,8,9,No
2246,32,Female,Divorced,Sales,Sales Representative,3,Other,11552,14,No,4,3,3,3,27,Travel_Rarely,7,10,No
2247,25,Male,Single,Research & Development,Manager,5,Other,9346,7,Yes,2,2,4,3,24,Travel_Rarely,1,4,Yes
2248,34,Female,Single,Research & Development,Manager,1,Technical Degree,5520,16,No,3,3,3,3,26,Travel_Frequently,6,15,No
2249,44,Male,Divorced,Sales,Sales Representative,1,Medical,7690,13,Yes,2,3,1,3,25,Non-Travel,3,15,No
2250,42,Male,Divorced,Sales,Sales Representative,1,Other,9888,24,Yes,1,4,1,3,12,Travel_Rarely,8,13,No
2251,34,Female,Divorced,Research & Development,Laboratory Technician,1,Other,4357,16,Yes,4,1,3,3,7,Non-Travel,6,0,No
2252,27,Male,Single,Sales,Manager,5,Life Sciences,3611,9,Yes,4,3,3,3,12,Non-Travel,6,1,No
2253,60,Male,Single,Research & Development,Healthcare Representative,5,Other,10856,2,No,3,1,3,4,7,Travel_Rarely,3,12,Yes
2254,24,Female,Married,Sales,Manager,2,Technical Degree,1871,6,No,1,2,4,3,19,Non-Travel,5,7,No
2255,41,Female,Married,Sales,Sales Executive,5,Marketing,8415,5,No,3,4,1,3,21,Travel_Rarely,6,12,No
2256,41,Female,Single,Research & Development,Laboratory Technician,3,Life Sciences,5607,23,No,2,4,1,4,22,Non-Travel,8,7,No
2257,35,Male,Married,Sales,Sales Executive,5,Human Resources,7647,17,No,1,3,3,4,6,Travel_Rarely,6,8,Yes
2258,37,Male,Divorced,Research & Development,Manufacturing Director,1,Life Sciences,1009,19,No,2,3,3,3,14,Travel_Frequently,0,11,No
2259,34,Male,Single,Sales,Manager,2,Technical Degree,3520,0,No,2,4,4,3,5,Travel_Frequently,8,3,Yes
2260,38,Female,Divorced,Sales,Sales Representative,1,Human Resources,16948,14,No,2,1,1,3,14,Travel_Rarely,4,0,No
2261,40,Female,Married,Sales,Manager,5,Human Resources,5402,17,No,3,1,2,4,27,Travel_Frequently,5,14,Yes
2262,45,Female,Divorced,Research & Development,Manufacturing Director,2,Life Sciences,8189,27,Yes,1,4,3,3,25,Travel_Rarely,0,6,Yes
2263,40,Male,Single,Sales,Manager,5,Technical Degree,8623,22,No,4,3,2,4,24,Non-Travel,6,9,No
2264,55,Male,Single,Research & Development,Healthcare Representative,2,Other,2541,37,Yes,1,3,4,3,1,Non-Travel,2,12,Yes
2265,41,Male,Divorced,Sales,Sales Executive,3,Life Sciences,3257,10,Yes,1,1,3,3,15,Travel_Rarely,0,8,No
2266,41,Female,Married,Sales,Sales Executive,5,Other,3284,6,Yes,2,3,2,3,27,Travel_Rarely,1,1,No
2267,33,Male,Married,Research & Development,Healthcare Representative,2,Medical,5467,15,No,1,4,4,3,9,Travel_Frequently,9,13,Yes
2268,45,Female,Single,Sales,Sales Executive,3,Medical,9714,18,Yes,3,2,1,3,4,Travel_Rarely,9,1,Yes
2269,25,Female,Married,Sales,Manager,1,Other,6692,7,Yes,4,1,4,3,15,Travel_Rarely,2,1,No
2270,30,Male,Single,Sales,Sales Executive,5,Marketing,2095,12,No,2,1,2,3,14,Travel_Frequently,9,0,Yes
2271,35,Female,Single,Research & Development,Manager,1,Life Sciences,5420,17,Yes,2,3,1,4,1,Travel_Rarely,3,14,Yes
2272,58,Female,Single,Research & Development,Research Scientist,2,Medical,8015,6,Yes,4,1,4,3,29,Non-Travel,6,15,Yes
2273,24,Female,Married,Sales,Sales Representative,3,Other,4523,6,No,1,2,1,3,16,Travel_Frequently,7,8,Yes
2274,46,Male,Single,Research & Development,Laboratory Technician,3,Marketing,13809,11,No,2,1,1,3,5,Travel_Rarely,3,8,No
2275,22,Male,Married,Sales,Manager,5,Marketing,1009,4,No,2,4,2,3,22,Non-Travel,5,10,Yes
2276,53,Female,Married,Human Resources,Manager,1,Other,7863,35,No,1,2,3,3,27,Travel_Rarely,9,11,Yes
2277,29,Male,Single,Sales,Sales Executive,5,Other,8371,11,Yes,2,4,4,3,25,Travel_Rarely,9,13,Yes
2278,18,Female,Married,Research & Development,Manager,2,Medical,6511,0,Yes,1,3,3,3,1,Travel_Rarely,3,14,No
2279,39,Male,Married,Research & Development,Research Scientist,5,Life Sciences,9734,18,Yes,1,4,1,3,13,Travel_Rarely,8,6,Yes
2280,27,Male,Married,Human Resources,Human Resources,3,Medical,6799,9,No,4,3,1,3,17,Non-Travel,3,13,No
2281,28,Male,Single,Research & Development,Laboratory Technician,2,Life Sciences,7393,10,No,2,1,3,3,1,Travel_Frequently,3,0,Yes
2282,28,Female,Divorced,Sales,Manager,2,Marketing,5071,10,No,2,1,1,3,17,Travel_Rarely,9,2,Yes
2283,28,Male,Married,Sales,Sales Executive,5,Life Sciences,8778,10,Yes,2,2,2,3,15,Travel_Rarely,9,14,No
2284,44,Male,Married,Research & Development,Manufacturing Director,5,Other,5678,19,Yes,4,4,4,4,8,Non-Travel,0,8,No
2285,37,Male,Single,Sales,Sales Executive,2,Technical Degree,1429,6,Yes,3,1,3,3,23,Non-Travel,8,4,No
2286,34,Male,Divorced,Human Resources,Manager,1,Medical,6324,16,Yes,1,3,2,3,9,Travel_Rarely,0,14,Yes
2287,60,Female,Married,Human Resources,Manager,5,Other,2608,25,No,4,2,1,3,2,Travel_Rarely,4,0,No
2288,50,Male,Single,Research & Development,Manager,5,Medical,9989,14,No,3,1,4,3,5,Non-Travel,5,2,No
2289,39,Female,Divorced,Research & Development,Laboratory Technician,2,Marketing,12655,12,No,3,2,2,4,12,Travel_Frequently,0,0,No
2290,40,Male,Married,Sales,Sales Executive,5,Other,7862,6,Yes,4,1,3,3,12,Travel_Rarely,4,12,Yes
